Civic Offices Main Gas Meter,,m^3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Values,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
25/04/2012,96,0,2,4,0,2,2,0,2,2,3,1,2,2,2,0,4,2,2,2,3,46,44,22,20,18,22,42,44,38,29,36,29,31,34,25,31,30,30,28,29,28,27,29,29,30,28,29,26,29,25,30,26,27,25,29,25,27,24,25,24,24,22,23,23,18,9,6,5,4,7,3,4,5,3,2,6,3,2,4,6,3,2,0,3,2,0,2,3,0,3,2,1,1,3,3,0
26/04/2012,96,2,2,3,2,2,3,3,3,2,2,4,2,3,3,4,2,2,2,3,53,37,25,20,17,18,21,39,49,45,36,40,33,32,37,35,32,31,35,26,37,29,28,29,29,31,30,30,26,30,25,27,24,25,24,25,26,25,24,23,23,21,26,20,22,11,9,8,3,5,5,4,3,6,3,2,6,2,2,2,4,3,2,1,2,2,1,1,3,3,0,2,2,0,2,3,2
27/04/2012,96,1,2,2,3,2,3,3,2,0,2,2,4,2,2,0,2,3,2,0,40,49,26,18,17,19,24,41,44,40,36,38,36,30,38,27,31,28,33,27,32,24,32,25,30,24,27,22,27,24,28,22,23,23,26,21,22,19,21,17,20,20,20,17,23,11,7,5,4,8,5,3,6,2,6,6,2,3,4,4,4,2,2,0,2,3,0,2,2,1,1,4,2,0,2,3,2
28/04/2012,96,2,3,3,2,3,2,2,2,3,0,2,3,3,2,2,3,2,2,2,2,2,6,3,5,4,9,7,5,7,4,6,6,4,7,5,3,5,3,3,5,3,4,2,5,4,4,5,6,4,6,4,5,5,3,7,3,5,6,3,6,4,4,5,4,6,3,3,7,4,4,6,4,5,4,4,3,5,3,3,2,3,1,4,0,2,2,3,2,2,4,3,3,3,2,2,4
29/04/2012,96,2,2,3,4,2,4,2,2,3,0,2,2,4,2,2,2,3,3,2,4,3,4,3,5,3,10,6,6,7,4,6,7,4,8,8,6,3,8,4,5,6,3,6,5,3,7,3,6,6,3,6,4,4,9,3,5,5,4,5,5,3,7,3,5,5,3,6,5,6,6,6,2,7,5,2,8,3,5,5,4,4,1,3,2,2,1,3,2,2,3,2,3,2,5,2,3
30/04/2012,96,3,2,2,3,4,4,10,63,51,37,27,25,22,21,23,23,22,21,22,25,22,23,22,24,27,27,49,49,47,35,42,34,33,37,37,34,32,32,33,33,34,31,29,33,31,28,30,27,28,27,27,26,24,26,26,24,20,25,17,23,20,21,19,23,10,9,4,5,5,3,7,3,4,3,5,3,6,3,3,4,4,4,2,0,2,3,3,2,2,2,3,2,3,3,3,3
1/5/12,96,3,2,0,3,2,3,2,2,2,4,2,1,1,3,3,2,3,2,1,42,49,25,21,17,19,23,42,47,40,38,29,39,27,33,29,34,27,30,26,28,25,27,23,28,24,29,23,26,22,26,25,26,21,24,23,27,24,25,23,21,25,24,23,21,15,9,6,3,7,5,2,4,5,3,6,2,4,3,5,2,3,3,0,2,2,0,2,4,0,2,2,0,3,2,0,2
2/5/12,96,4,0,2,2,1,1,3,2,0,2,3,0,3,2,0,3,2,2,0,16,55,39,24,20,16,25,41,46,38,41,27,35,32,29,28,24,21,25,26,24,20,25,21,23,20,25,19,21,22,21,18,24,17,21,19,21,17,21,16,21,17,20,21,14,11,5,4,3,3,6,4,3,4,3,3,6,2,2,3,3,3,1,2,1,2,0,2,3,0,2,2,2,0,3,2,1
3/5/12,96,2,1,1,3,2,0,2,3,0,2,3,0,2,3,0,2,2,1,1,3,2,57,40,25,21,24,42,41,33,29,31,29,27,27,24,25,27,25,25,23,26,24,25,15,24,21,25,19,26,18,20,19,20,18,25,17,19,18,13,21,14,11,17,19,10,4,4,4,2,3,5,3,2,5,3,4,2,3,4,3,2,0,2,0,3,0,2,0,2,2,0,3,0,2,0,2
4/5/12,96,3,0,3,2,0,2,2,2,1,2,3,0,3,2,0,2,2,0,3,2,1,19,54,32,24,20,48,38,30,34,26,28,22,26,24,25,23,22,21,25,23,21,23,24,21,19,26,21,23,20,22,16,21,17,18,19,16,14,21,19,21,20,19,13,13,3,2,6,2,2,3,2,2,4,2,2,7,2,2,3,0,2,0,2,0,2,0,2,0,3,0,2,1,1,1,1
5/5/12,96,2,1,1,1,1,0,2,0,3,0,2,0,2,0,2,0,4,0,2,0,2,5,5,4,4,11,6,8,6,4,7,5,5,5,3,4,7,3,4,7,4,4,7,3,5,5,5,2,8,3,4,5,4,4,6,2,5,5,4,3,6,3,4,5,4,4,5,2,3,6,3,4,2,2,6,3,3,2,2,3,3,2,0,2,0,3,0,2,0,2,0,2,0,3,0,2
6/5/12,96,0,3,0,3,0,2,0,2,0,11,13,11,13,9,8,8,8,8,7,5,8,8,6,6,8,12,9,9,6,8,8,4,7,4,3,7,3,4,5,5,3,5,3,2,6,2,4,4,4,3,3,6,2,5,4,3,3,6,2,2,5,4,2,4,5,3,4,6,3,4,6,4,2,2,5,2,3,1,6,2,3,0,2,1,1,1,3,0,1,1,0,2,1,1,0,3
7/5/12,96,0,2,0,2,0,2,0,3,0,21,62,48,25,25,18,22,20,20,17,24,18,19,23,19,20,26,47,48,42,37,30,36,38,27,37,29,29,32,28,25,21,25,23,19,17,20,19,22,20,20,22,18,14,14,22,20,23,19,16,18,21,20,23,19,10,5,2,3,2,2,5,5,2,2,1,6,2,2,3,2,3,2,0,3,0,2,0,3,0,2,0,3,0,2,0,1
8/5/12,96,1,2,0,3,0,0,2,0,2,0,2,0,3,0,2,0,3,0,3,21,53,30,22,17,17,20,45,46,37,32,35,34,30,29,28,25,28,25,28,26,27,20,20,23,22,17,18,23,19,19,23,14,11,11,15,13,19,21,17,11,11,13,12,18,8,4,2,5,2,2,4,2,2,2,4,3,3,2,3,2,2,2,0,3,2,0,3,2,0,3,2,0,2,2,0,0
9/5/12,96,3,0,1,1,0,2,0,3,0,0,3,0,0,2,0,2,0,0,2,0,22,54,26,23,19,20,43,35,40,29,38,24,31,24,29,22,23,20,27,20,23,19,25,18,20,22,19,16,23,18,20,19,17,21,22,23,15,20,19,20,22,17,14,19,14,5,3,5,3,2,5,3,3,3,2,4,4,2,2,2,4,0,2,0,2,2,1,2,2,1,1,2,2,0,0,3
10/5/12,96,0,3,0,0,2,0,0,2,0,0,3,0,0,2,0,2,0,0,2,0,5,55,39,20,19,21,46,46,39,32,34,27,32,29,30,25,29,25,25,22,27,22,21,19,25,16,23,20,21,16,23,16,17,19,19,22,19,17,22,18,15,19,19,15,8,6,4,2,4,3,3,4,2,3,5,2,2,2,4,2,2,0,2,0,3,2,0,2,0,2,0,3,0,3,0,2
11/5/12,96,0,0,3,0,2,0,2,0,2,0,0,3,0,2,0,2,0,2,0,3,20,54,28,21,18,23,43,43,38,26,31,28,31,27,30,23,27,22,24,18,24,25,20,19,23,17,19,20,26,17,22,20,24,19,14,16,23,21,21,14,13,22,17,12,8,4,5,2,3,5,3,3,3,4,3,2,4,4,3,2,2,1,1,3,0,2,0,2,3,0,2,0,2,0,2,0
12/5/12,96,3,0,2,0,2,0,3,0,0,2,0,2,2,1,0,2,0,2,0,3,0,7,3,6,3,9,8,7,6,4,2,6,4,2,7,4,4,5,3,6,3,5,5,3,5,4,4,5,3,5,5,3,5,3,5,4,4,6,2,4,5,3,6,3,4,6,2,4,5,3,4,3,4,2,2,4,3,3,3,2,2,0,3,0,2,0,2,2,0,3,0,2,0,2,0,3
13/05/2012,96,0,2,0,2,0,2,0,3,0,2,0,2,0,3,0,2,0,2,0,2,0,6,5,3,6,8,7,8,3,4,6,2,3,6,3,6,4,3,7,3,6,6,4,6,3,6,4,4,5,4,4,5,3,6,3,3,6,2,6,3,4,5,3,5,4,4,5,4,3,6,2,2,3,4,3,3,3,2,2,2,3,2,0,2,0,2,3,1,2,0,2,0,2,0,3,0
14/05/2012,96,2,0,2,0,2,0,3,0,2,0,29,63,48,25,27,18,22,20,20,18,23,17,20,21,20,23,47,47,39,27,31,23,26,22,26,22,26,17,23,20,20,19,24,17,21,18,24,23,24,21,16,16,18,13,15,25,20,18,19,19,13,16,21,21,11,4,5,3,4,4,3,5,3,3,3,4,3,3,2,2,3,2,3,1,1,2,3,0,2,2,2,0,3,2,0,2
15/05/2012,96,0,0,2,0,4,0,2,0,2,0,3,0,2,0,2,0,3,0,2,33,48,31,21,20,16,23,41,48,43,41,32,34,30,33,28,30,24,26,21,25,20,23,20,27,18,21,20,19,17,24,16,19,20,18,17,15,21,23,14,13,24,13,14,14,11,4,4,3,3,5,2,4,3,4,3,2,3,2,3,4,2,1,2,0,3,0,2,1,1,2,0,3,2,0,2,0
16/05/2012,96,1,2,0,2,1,1,1,1,2,1,1,1,0,2,0,3,0,2,0,14,54,38,23,17,19,24,41,45,39,29,37,28,29,27,29,20,22,20,21,16,20,21,21,23,19,19,20,15,18,20,19,18,15,13,18,19,11,11,14,22,13,15,14,13,15,2,5,3,3,3,5,3,2,3,5,3,2,3,2,2,2,3,0,2,0,2,0,2,3,1,2,0,2,0,3,0
17/05/2012,96,0,2,0,2,0,2,0,3,0,2,0,1,1,1,1,0,4,0,2,0,7,54,40,22,21,20,46,38,30,33,25,29,23,26,23,21,16,23,22,25,21,22,21,14,22,15,15,16,22,20,23,22,19,23,18,14,15,16,14,19,15,18,18,18,9,3,6,3,2,5,3,4,3,4,3,2,4,4,2,2,4,0,2,0,2,0,2,0,3,2,0,2,0,2,0,3
18/05/2012,96,0,2,0,0,2,0,2,0,3,0,2,0,3,0,2,0,3,0,2,0,2,55,39,24,22,22,42,35,35,29,29,28,27,26,25,23,27,23,24,16,24,16,21,19,20,17,19,22,16,19,17,14,19,17,15,17,14,14,14,22,14,13,19,14,10,2,4,3,4,3,3,4,4,2,3,5,2,3,3,2,2,0,2,0,3,1,1,2,0,3,2,1,2,0,2,0
19/05/2012,96,2,0,2,1,2,0,2,0,2,0,2,1,0,34,45,20,22,19,13,19,13,12,11,9,14,13,17,16,18,19,15,23,20,24,19,18,17,16,18,13,15,15,13,10,11,14,7,2,4,4,2,3,5,3,4,3,5,2,4,5,2,5,4,2,3,3,4,3,2,2,3,3,4,2,4,2,2,3,2,2,2,3,0,2,0,2,0,2,0,4,2,0,2,0,2,0
20/05/2012,96,0,3,0,2,0,2,0,2,0,3,0,2,0,0,2,0,2,0,3,0,2,0,0,2,0,8,7,4,4,2,2,2,3,3,5,2,3,2,3,3,3,4,2,2,3,3,4,3,3,2,2,4,3,3,3,2,2,3,5,2,2,3,2,4,4,2,3,2,3,3,4,3,2,2,3,4,2,2,3,3,1,1,1,1,4,0,2,0,2,0,2,0,3,0,2,0
21/05/2012,96,2,0,2,0,0,3,0,2,0,2,0,39,52,25,25,16,20,15,13,13,15,11,8,9,11,22,41,24,19,19,20,17,19,23,19,13,12,12,11,11,16,25,15,22,15,14,14,14,12,12,15,14,11,12,13,13,13,15,13,10,10,12,11,12,10,5,4,2,2,6,2,3,5,3,2,5,3,3,2,5,3,2,0,3,2,2,2,3,3,0,2,2,3,2,1,1
22/05/2012,96,2,3,0,2,0,2,1,2,3,0,2,2,2,0,3,2,0,2,2,4,0,28,39,18,18,12,27,19,19,20,15,16,13,13,12,13,14,10,11,11,10,11,12,8,12,12,9,9,10,11,9,8,12,9,9,9,12,9,8,7,8,11,8,8,5,4,0,2,0,2,2,2,1,2,2,1,1,2,2,2,2,0,2,0,2,0,0,3,0,2,0,0,2,0,2,0
23/05/2012,96,0,2,0,0,3,0,2,0,0,2,0,0,2,0,2,1,0,2,0,0,2,0,2,0,29,45,33,22,19,15,13,10,9,14,10,10,13,10,11,13,10,10,10,12,9,11,12,9,10,10,10,9,10,11,7,9,8,9,9,7,9,9,8,7,4,3,0,2,2,0,2,0,2,3,0,2,0,2,2,0,4,0,2,0,2,0,0,2,0,3,0,0,2,0,0,2
24/05/2012,96,0,2,0,0,2,0,0,3,0,2,0,0,2,0,2,0,3,0,0,2,0,0,2,0,29,49,32,23,22,17,16,13,11,12,14,10,11,14,9,12,10,10,13,9,8,9,8,9,8,8,7,7,9,8,9,9,6,6,7,8,6,8,7,5,3,4,0,2,2,0,2,2,0,3,0,2,2,0,2,3,0,2,0,0,2,0,0,2,0,2,0,0,3,0,2,0
25/05/2012,96,0,2,0,2,0,0,3,0,2,0,0,2,0,2,0,1,2,0,2,0,0,3,0,0,29,34,28,17,19,10,9,8,7,0,11,11,14,9,10,12,8,9,8,8,8,9,8,9,9,7,8,7,9,8,8,9,6,6,8,6,7,6,8,4,4,3,0,2,0,2,2,0,2,3,0,2,0,2,2,0,2,0,3,2,1,2,0,2,3,0,0,2,0,0,2,0
26/05/2012,96,2,0,0,2,0,3,0,0,2,0,0,2,0,2,0,0,3,2,5,4,2,2,2,3,2,2,3,3,2,2,2,0,3,2,3,2,3,0,2,0,0,2,0,0,2,0,0,3,0,1,1,0,2,0,0,2,0,0,2,0,3,0,0,2,0,0,2,0,2,0,0,2,0,0,2,0,0,3,0,1,1,0,2,0,0,2,0,0,2,0,3,0,0,2,0,0
27/05/2012,96,2,0,1,1,0,4,0,0,2,0,0,2,0,2,0,0,2,0,3,0,0,2,0,1,1,0,2,0,0,3,0,2,0,0,2,0,1,1,0,2,0,0,3,0,0,2,0,0,2,0,2,0,0,2,0,3,0,0,2,0,0,2,0,1,1,0,2,0,0,3,0,1,1,0,2,0,0,2,0,0,2,0,0,2,0,3,0,0,2,0,0,2,0,3,0,0
28/05/2012,96,3,0,2,0,2,2,2,1,2,0,2,0,0,2,0,1,37,26,10,6,5,6,2,5,2,7,24,19,14,12,8,8,8,8,5,6,4,5,6,3,0,2,1,3,1,2,8,12,11,6,5,4,6,6,6,5,6,5,6,2,6,4,5,3,3,0,2,0,2,1,1,3,0,2,0,2,2,0,2,1,3,2,0,2,0,2,0,0,2,0,3,0,0,2,0,1
29/05/2012,96,1,0,2,0,0,2,0,0,3,0,2,0,0,2,0,0,2,0,0,2,0,0,3,0,29,16,19,17,8,12,9,7,7,9,9,6,3,6,6,6,9,8,6,9,6,9,7,7,7,5,9,6,7,8,6,7,6,8,4,5,4,6,5,5,0,3,0,2,0,2,2,0,4,0,2,0,2,2,0,3,2,0,1,1,0,1,1,0,2,0,0,3,0,0,2,0
30/05/2012,96,2,0,0,2,0,0,2,0,0,3,0,0,2,0,2,0,0,2,0,2,0,0,3,0,31,22,22,19,9,8,5,8,6,7,7,9,8,7,8,7,8,6,8,6,5,7,9,6,6,6,7,7,6,8,7,5,7,6,5,6,5,6,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/05/2012,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,31,24,19,16,12,14,10,11,12,18,9,9,7,8,6,8,8,6,9,9,6,9,7,7,9,5,7,8,5,8,5,6,6,5,6,3,4,6,4,0,4,0,2,0,2,2,0,2,0,3,1,2,2,0,2,0,3,0,2,2,0,2,2,3,1,2,0,0,2,0,0
1/6/12,96,2,0,0,3,0,0,2,0,2,0,0,2,0,0,2,0,1,2,0,2,0,0,2,0,31,21,24,13,9,7,7,6,9,8,6,8,5,9,8,5,9,5,9,7,9,6,6,7,8,6,9,5,8,9,3,7,5,6,7,6,6,5,5,8,1,2,2,2,0,3,3,2,2,0,2,3,0,2,0,1,1,0,2,0,3,0,2,0,2,0,2,0,2,0,0,3
2/6/12,96,0,0,2,0,1,1,0,3,0,0,3,0,1,1,0,2,0,0,2,0,2,0,0,3,0,2,0,0,2,0,0,2,0,3,2,0,2,2,0,3,3,0,2,2,0,2,0,2,4,0,2,2,0,2,2,0,3,2,0,2,1,2,3,0,2,2,0,2,2,0,2,3,1,2,0,2,2,0,3,0,2,0,2,0,2,0,2,0,3,0,2,0,2,0,2,0
3/6/12,96,0,2,0,3,0,0,2,0,2,0,2,0,0,2,0,3,0,2,0,0,3,0,2,0,2,1,0,2,0,2,0,2,0,3,2,2,0,3,3,0,2,2,2,0,2,3,0,3,2,1,1,3,2,0,2,4,0,2,2,1,1,2,3,0,2,3,0,2,3,2,0,2,2,0,3,2,0,3,2,0,3,0,2,0,2,0,2,0,3,0,2,0,2,0,2,0
4/6/12,96,2,1,0,2,0,2,0,1,1,0,3,0,9,55,30,18,20,13,7,11,10,4,3,5,4,9,22,20,17,8,7,6,7,9,9,9,10,5,9,8,9,10,6,7,8,7,6,8,9,9,9,6,6,9,6,6,6,6,5,6,5,7,3,8,1,3,2,2,2,0,3,2,0,2,2,0,3,0,3,0,2,0,2,0,3,0,2,0,2,0,2,0,3,0,0,2
5/6/12,96,0,2,0,0,2,0,2,0,0,3,0,2,0,0,2,0,2,0,2,1,0,6,49,21,17,9,20,20,15,7,9,10,11,14,12,10,12,14,18,17,21,12,11,13,12,9,10,9,7,9,9,10,10,9,12,12,11,8,10,10,10,11,10,8,3,3,3,3,2,2,0,2,3,2,0,2,1,1,1,3,0,2,0,2,0,2,0,2,0,3,0,2,0,2,0,0
6/6/12,96,3,0,3,0,0,2,0,2,0,0,2,0,0,2,0,2,0,3,0,0,2,0,3,0,28,47,31,18,19,8,9,9,9,10,9,10,8,7,8,9,8,8,9,7,7,10,9,7,8,8,7,7,9,6,7,7,7,4,6,7,2,6,4,6,0,3,0,2,0,2,1,1,3,0,3,0,2,1,1,2,0,0,3,0,0,2,0,0,2,0,1,1,0,3,0,0
7/6/12,96,2,0,0,3,0,0,2,0,2,0,0,2,0,0,2,0,1,2,0,2,0,0,2,0,29,33,23,17,14,7,10,9,10,8,10,9,9,9,9,6,7,7,9,6,15,18,14,13,10,8,12,11,8,10,12,9,9,12,10,9,9,11,7,10,6,2,2,4,2,1,1,2,3,3,0,2,2,0,2,0,2,0,2,0,4,0,2,0,2,0,2,0,2,0,0,2
8/6/12,96,0,0,3,0,0,2,0,3,0,0,2,0,0,2,0,2,0,0,3,0,2,0,0,2,29,43,32,16,22,13,11,10,9,14,14,11,14,15,13,11,12,15,15,13,11,13,14,12,9,15,14,10,12,13,11,11,12,13,12,13,0,0,0,0,0,2,3,2,1,1,3,3,2,0,2,2,2,2,2,0,2,0,2,0,2,0,3,0,2,0,2,0,1,1,0,2
9/6/12,96,0,0,3,0,0,2,0,0,2,0,2,0,0,3,0,0,2,3,2,3,4,3,4,2,6,3,2,6,3,2,3,0,2,2,2,0,2,3,0,2,3,0,2,3,0,2,2,0,2,1,2,3,3,8,3,4,4,1,2,2,2,1,2,2,0,3,0,3,2,0,2,2,0,2,4,0,2,0,2,0,2,0,2,0,3,0,2,0,2,0,2,0,3,0,2,0
10/6/12,96,1,1,0,2,0,0,2,0,3,0,2,0,0,3,0,0,2,0,3,0,0,2,0,2,0,2,0,0,2,0,3,0,2,2,1,1,3,2,0,3,1,1,2,3,0,2,2,0,2,3,0,3,2,0,2,2,0,3,2,1,2,0,2,2,1,3,2,0,2,2,0,2,2,0,3,3,0,2,0,2,0,3,0,2,0,2,0,2,0,2,0,2,0,3,0,2
11/6/12,96,2,3,3,0,2,0,2,0,2,0,0,2,0,6,19,11,12,14,3,13,3,13,0,11,1,10,2,0,14,40,19,18,8,14,8,8,9,11,10,9,9,9,8,8,9,9,9,8,7,8,9,5,9,6,7,8,5,8,8,8,7,7,7,9,0,2,0,3,0,2,2,0,2,2,0,3,1,1,0,2,0,0,2,0,1,1,0,3,0,0,2,0,3,0,0,2
12/6/12,96,0,0,3,0,2,0,0,2,0,0,2,0,2,0,0,3,0,0,2,0,2,0,0,2,37,35,29,17,13,9,7,10,10,9,9,9,9,11,11,9,10,12,8,9,9,9,8,9,9,9,8,9,7,7,7,8,10,11,10,11,12,8,8,5,2,4,0,2,0,2,1,1,2,0,0,3,0,1,1,0,2,0,0,2,0,0,3,0,2,0,0,2,0,0,2,0
13/06/2012,96,2,0,0,3,0,1,1,0,2,0,0,2,0,3,1,0,1,0,1,2,0,2,0,2,36,38,29,19,18,10,12,10,9,9,8,9,8,9,9,8,9,8,9,5,9,8,7,5,9,9,8,10,7,6,11,11,9,9,8,8,7,8,5,6,3,2,0,2,2,0,2,0,0,3,0,1,1,0,2,0,0,2,0,2,0,0,3,0,0,2,0,2,0,0,2,0
14/06/2012,96,2,1,0,3,0,0,2,0,2,0,0,3,0,2,0,0,2,0,1,1,0,3,0,2,34,36,27,18,15,11,9,10,7,9,14,9,8,8,8,9,8,8,8,9,9,9,8,9,9,9,11,9,9,8,8,8,13,10,9,9,10,10,9,11,5,0,2,2,1,2,0,3,0,2,0,2,0,2,0,2,0,0,3,0,2,0,2,0,1,1,0,2,0,3,0,0
15/06/2012,96,2,0,2,0,2,0,0,2,0,3,0,0,3,0,2,0,0,2,0,3,0,0,23,43,22,19,22,15,21,14,10,12,13,10,11,11,12,9,12,9,9,10,13,10,7,9,9,9,9,10,11,8,9,7,8,9,7,8,8,7,9,9,7,8,1,2,2,3,3,2,0,2,2,3,0,2,2,0,3,0,2,0,3,0,2,0,2,0,2,0,1,1,1,2,0,3
16/06/2012,96,0,0,2,0,2,0,0,2,0,0,3,0,2,0,0,2,0,2,0,0,2,0,2,0,0,4,0,2,0,0,2,0,2,2,0,3,2,0,3,2,0,2,3,0,3,2,2,0,2,3,0,5,42,8,4,4,2,2,2,4,2,2,2,2,3,2,3,2,2,3,0,2,3,0,2,2,0,3,0,2,0,2,0,2,0,4,0,2,0,2,2,0,2,0,0,3
17/06/2012,96,0,1,1,0,2,0,1,1,0,3,0,2,0,0,3,0,2,0,0,3,0,2,0,2,0,0,2,0,3,0,2,0,2,1,1,2,3,0,3,2,1,2,2,1,1,2,1,1,4,0,2,2,0,2,3,1,1,3,0,2,3,2,0,2,2,0,3,3,0,2,2,0,3,2,0,2,2,0,2,0,3,0,2,0,3,0,2,0,3,0,2,0,2,0,0,2
18/06/2012,96,0,3,0,2,0,0,2,0,2,0,0,2,0,3,40,40,18,17,11,6,7,5,3,4,3,5,4,5,2,4,5,9,8,8,8,8,9,2,6,3,5,7,2,6,3,5,4,4,4,3,2,6,2,2,6,2,2,5,3,4,2,6,2,2,2,0,0,0,3,1,2,0,2,0,0,2,0,3,0,0,2,0,0,2,0,0,2,0,2,0,0,3,0,2,0,0
19/06/2012,96,2,0,0,2,0,0,2,0,3,0,0,2,0,0,2,0,1,1,0,4,0,0,2,0,29,30,30,17,14,13,9,9,7,7,8,6,9,7,4,7,7,6,5,6,5,7,8,5,6,5,6,5,8,2,8,6,5,6,7,2,8,2,8,5,0,2,0,3,0,2,1,1,2,0,2,0,4,0,2,0,2,2,0,2,0,0,3,0,0,2,0,1,1,0,2,0
20/06/2012,96,0,3,0,0,2,0,2,0,0,2,0,0,2,0,3,0,0,3,0,0,2,0,3,0,27,29,26,19,10,9,7,6,6,9,8,3,9,5,4,8,5,3,6,8,5,6,5,7,7,4,8,5,2,8,6,5,6,4,7,4,6,4,8,7,0,2,0,3,0,2,0,3,0,2,0,0,2,0,2,0,0,2,0,0,3,0,1,1,0,0,2,0,2,0,0,2
21/06/2012,96,0,0,3,0,0,2,0,2,1,0,2,0,0,3,0,2,0,0,2,0,2,0,0,2,27,34,21,20,13,11,10,10,8,12,7,9,10,12,12,10,10,10,10,9,9,6,8,9,9,6,7,7,6,7,11,9,6,9,7,6,6,5,9,9,6,2,3,3,2,5,3,2,0,2,0,0,2,0,0,3,0,2,0,1,1,0,2,0,0,2,0,3,0,0,2,0
22/06/2012,96,2,0,0,2,0,2,0,0,4,0,2,0,0,2,0,2,0,0,2,0,3,0,0,2,27,38,23,18,16,12,12,9,15,10,12,13,8,8,9,8,6,10,3,8,8,7,5,9,3,8,7,7,4,4,5,8,5,5,6,5,6,4,9,4,4,2,0,3,0,2,0,3,2,0,2,2,0,2,0,3,0,3,0,1,1,0,2,0,2,0,2,1,0,2,0,2
23/06/2012,96,0,0,2,0,3,0,0,2,0,2,0,0,2,0,2,0,3,0,0,2,0,2,0,0,2,0,4,0,2,0,0,2,0,2,0,0,3,0,2,0,1,1,0,2,0,1,1,0,3,0,1,1,0,2,0,2,0,0,2,0,3,0,1,1,0,2,0,2,0,0,2,0,3,0,2,0,0,3,0,2,0,2,1,0,2,0,2,0,1,1,0,2,0,3,0,0
24/06/2012,96,2,0,2,0,0,2,0,4,0,0,2,0,2,0,2,0,0,2,0,3,0,0,2,0,2,0,2,0,3,0,0,2,0,2,0,1,1,0,4,0,2,0,0,2,0,2,0,0,2,0,3,0,2,0,0,2,0,2,0,0,2,0,3,0,2,0,1,1,0,2,0,1,1,0,3,0,2,0,0,2,0,2,0,1,2,0,3,0,2,0,0,2,0,2,0,0
25/06/2012,96,2,0,3,0,2,0,2,0,0,2,0,3,0,2,29,48,22,12,6,2,18,11,10,8,16,12,11,15,9,8,9,8,5,15,0,1,0,13,1,0,8,5,0,1,12,2,0,12,1,1,11,1,0,11,15,12,6,7,5,8,4,7,5,6,2,0,2,0,2,0,3,0,2,0,0,2,0,2,0,3,0,0,2,0,2,0,1,1,0,2,0,3,0,0,2,0
26/06/2012,96,2,0,2,0,0,3,0,2,0,0,2,0,3,0,0,1,0,4,0,2,0,0,2,4,38,35,18,14,9,7,9,5,9,7,7,5,5,7,8,5,6,7,4,4,6,5,6,5,7,6,5,4,5,5,5,5,6,5,6,4,3,6,4,6,2,3,0,0,0,0,2,0,4,0,2,1,1,2,0,2,2,0,3,2,0,3,2,0,2,3,0,2,2,0,2,3
27/06/2012,96,0,3,2,0,2,2,0,2,0,0,3,0,2,0,0,2,0,0,2,0,2,0,0,5,29,20,8,7,6,6,5,7,4,10,6,9,6,7,5,7,7,5,7,5,7,5,7,4,4,6,5,6,4,3,6,4,6,5,4,4,7,4,2,4,3,8,12,2,2,2,3,0,2,1,1,2,0,2,3,0,3,1,1,2,0,2,2,0,3,2,0,3,0,2,0,0
28/06/2012,96,2,0,3,0,1,1,0,2,0,2,0,2,0,0,2,0,3,0,0,2,0,2,0,5,35,29,18,14,8,6,9,3,4,7,6,5,6,7,4,3,6,5,5,4,5,5,4,4,7,3,5,7,3,3,4,3,6,3,6,6,4,3,3,2,0,2,0,3,1,2,0,2,0,2,2,0,2,2,0,3,1,2,2,0,2,0,2,3,1,1,3,0,2,0,0,2
29/06/2012,96,0,0,2,0,3,0,0,2,0,1,1,0,2,0,0,2,0,2,0,0,2,3,0,4,17,22,11,8,12,5,5,6,3,5,6,4,4,6,5,5,3,6,6,3,3,6,7,4,5,6,5,4,4,3,7,3,3,3,6,4,3,3,4,0,2,0,3,0,2,0,2,0,2,2,0,3,0,3,1,1,2,0,2,2,0,0,4,0,2,0,0,2,0,0,2,0
30/06/2012,96,2,0,0,2,0,0,3,0,0,2,0,2,0,0,2,0,0,2,0,0,3,0,2,0,0,3,0,0,2,0,2,0,3,0,1,1,0,2,0,0,2,0,2,0,0,2,0,3,0,0,2,0,1,1,0,3,0,2,0,0,0,3,0,0,2,0,2,0,0,2,0,2,0,0,3,0,1,1,0,2,0,0,2,0,2,0,0,3,0,1,1,0,2,0,1,2
